"stock","sppFAO","area","desc","areaType"
"tur.27.3a","TUR","27.3.a.21","Turbot (Scophthalmus maximus) in Division 3.a (Skagerrak and Kattegat)","IC_Sub-divisions              "
"tur.27.3a","TUR","27.3.a.20","Turbot (Scophthalmus maximus) in Division 3.a (Skagerrak and Kattegat)","IC_Sub-divisions              "
"tur.27.4","TUR","27.4","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Sub-areas                  "
"tur.27.4","TUR","27.4.a","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Divisions                  "
"tur.27.4","TUR","27.4.a.e","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Sub-divisions              "
"tur.27.4","TUR","27.4.a.w","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Sub-divisions              "
"tur.27.4","TUR","27.4.b","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Divisions                  "
"tur.27.4","TUR","27.4.c","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Divisions                  "
"tur.27.4","TUR","27.4.b.e","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Sub-divisions              "
"tur.27.4","TUR","27.4.b.w","Turbot (Scophthalmus maximus) in Subarea 4 (North Sea)","IC_Sub-divisions              "
"usk.27.1-2","USK","27.1","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-areas                  "
"usk.27.1-2","USK","27.2","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-areas                  "
"usk.27.1-2","USK","27.2.a","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"usk.27.1-2","USK","27.2.b","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"usk.27.1-2","USK","27.1.b","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"usk.27.1-2","USK","27.2.a.1","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"usk.27.1-2","USK","27.2.a.2","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"usk.27.1-2","USK","27.1.a","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"usk.27.1-2","USK","27.2.b.1","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"usk.27.1-2","USK","27.2.b.2","Tusk (Brosme brosme) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"usk.27.12ac","USK","27.12.c","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Divisions                  "
"usk.27.12ac","USK","27.12.a","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Divisions                  "
"usk.27.12ac","USK","27.12.a.1","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Sub-divisions              "
"usk.27.12ac","USK","27.12.a.2","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Sub-divisions              "
"usk.27.12ac","USK","27.12.a.3","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Sub-divisions              "
"usk.27.12ac","USK","27.12.a.4","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)","IC_Sub-divisions              "
"usk.27.3a45b6a7-912b","USK","27.4","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Sub-areas                  "
"usk.27.3a45b6a7-912b","USK","27.4.a","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Divisions                  "
"usk.27.3a45b6a7-912b","USK","27.7","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Sub-areas                  "
"usk.27.3a45b6a7-912b","USK","27.8","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Sub-areas                  "
"usk.27.3a45b6a7-912b","USK","27.9","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Sub-areas                  "
"usk.27.3a45b6a7-912b","USK","27.3.a","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Divisions                  "
"usk.27.3a45b6a7-912b","USK","27.4.b","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Divisions                  "
"usk.27.3a45b6a7-912b","USK","27.4.c","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Divisions                  "
"usk.27.3a45b6a7-912b","USK","27.5.b","Tusk (Brosme brosme) in Subareas 4 and 7–9, and in Divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)","IC_Divisions                  "
